time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1679558581998580500,751.6245805664063,599.1320446422324,1.128498767052424,11.843966039474356,47.41047999034646,552.5420444896445,127.68535660995543,4.71674383332949,3.402479190757391,8.506454931586395,4.93499634878764
1679558582998565000,752.6245651855469,598.7452584980056,1.134984247763401,9.137335492082148,47.41044147430439,552.1552583454177,125.6729002526828,4.717609413577467,3.4012789438259983,8.506535925671617,6.330234743895858
1679558583998549800,753.6245498046875,599.0076469667256,1.1317155270082808,8.802535586331105,47.410405451239164,552.4176468141377,126.12996193676952,4.718464162029647,3.4000930846714623,8.506609517610745,6.595674460479507
1679558584998534100,754.6245341796875,599.1518076481298,1.0958979909804287,10.44014919068352,47.41037202762842,552.5618074955419,131.89788388390627,4.7191299750368785,3.399168914822748,8.506654339758127,5.671139978414934
1679558585998518500,755.6245185546875,599.3067380869761,1.046686763064959,11.694831233045488,47.41033326996457,552.7167379343882,142.93020892232497,4.719565354589145,3.39856438758348,8.50668247278935,5.140752642066938
1679558586998502700,756.6245026855469,599.3266552733257,1.039383881288107,10.137321417533583,47.41028008899448,552.7366551207379,150.95152867627212,4.720371908310815,3.397444051050576,8.506715691130433,5.856882374097037
1679558587998486500,757.6244865722656,599.3513624016196,1.0374984461116161,9.500528532747417,47.410226442416445,552.7613622490317,153.27748794823822,4.72009379525096,3.3978304249656466,8.50675075823791,6.2106981239692525
1679558588998471400,758.6244714355469,599.7655784180388,1.0364452677365508,11.528474450589897,47.41019115150992,553.1755782654509,154.61410653610184,4.7180351245707435,3.400688400325082,8.506771977921277,5.094894196727601
1679558589998456300,759.6244562988281,599.5252517433837,1.0386764225029472,18.913810034779555,47.41018084446241,552.9352515907958,155.01263185128178,4.718435651473943,3.4001326497194935,8.506779570708897,3.0743526740531837
1679558590998439400,760.624439453125,599.7777203861624,1.0795433171451194,28.66324591512002,47.4101736791598,553.1877202335745,159.21774611966475,4.718093148094358,3.400607898404917,8.506781026311696,1.903771674036988
1679558591998423800,761.624423828125,600.68330145441,1.0960310710504297,29.041903550692115,47.41016000243909,554.0933013018221,164.39071741772904,4.719139264657724,3.3991560178306903,8.506785434663179,1.7936403240988794
1679558593000764000,762.6267639160156,600.6855844240636,1.086817627105769,21.28868864168193,47.410132582117974,554.0955842714757,164.88671529354295,4.718371441961333,3.4002217528379783,8.506796634552412,2.5108645346149085
1679558594000770600,763.6267705078125,600.5734844682738,1.0680912387219872,21.019527061728695,47.41010908755828,553.9834843156859,162.87460628779294,4.7178927437704905,3.4008859273822445,8.506809853244562,2.6079885343837144
1679558595000744000,764.6267438964844,600.2893465580419,1.0796579610120811,32.1544964088771,47.41010050708724,553.699346405454,162.1888732164394,4.716639709717333,3.4026235292060205,8.506814392141631,1.6697988961452714
1679558596000746800,765.6267468261718,599.732096772641,0.9439082541991977,180,47.41011341512085,553.142096620053,159.8114555388947,4.715972724578272,3.4035478979768494,8.506809100926679,0
1679558597000753000,766.6267529296875,599.6794208912179,1.2084587865818197,180,47.41011686475774,553.08942073863,159.81145437913338,4.71424244561806,3.405944097709457,8.50680769273936,0
1679558598000723700,767.6267236328125,599.8911005593836,1.2384961132677128,180,47.410137740651656,553.3011004067957,159.8114495283083,4.7146882052477865,3.405327026892754,8.50680376064171,0
1679558599000722000,768.6267219238281,599.9081538487226,1.242185363384613,180,47.41013800062353,553.3181536961347,159.8114485681121,4.714502558598678,3.405584040624362,8.506801806458315,0
1679558600000716800,769.626716796875,599.417242786847,1.148494440996588,50.24983248934185,47.4101213227778,552.8272426342592,161.81328412051423,4.7140183514834435,3.4062542498566004,8.506809564051169,1.0700784088874529
1679558601000678700,770.6266787109375,599.5195715995505,0.8962439822252298,180,47.410123965768186,552.9295714469627,160.75662417931602,4.713524982214042,3.406936934378585,8.50680860186462,0
1679558602000674000,771.6266740722656,599.5195715995505,1.3289877757532944,180,47.410123965768186,552.9295714469627,160.75662417931602,4.713431052340124,3.407066883350648,8.50680860186462,0
1679558603000670000,772.626669921875,599.8693937612697,1.333975243809734,180,47.41014077155995,553.2793936086819,159.04278302330005,4.713330008693655,3.407206665574707,8.506803898392885,0
1679558604000633600,773.6266335449219,599.6071160854772,1.350423124261096,180,47.4101534700314,553.0171159328893,159.04277830554065,4.713235079956201,3.4073379805735597,8.50679741062856,0
1679558605000627500,774.6266274414063,599.5726745994762,1.415656848029186,92.24581498276636,47.410144327307876,552.9826744468883,163.1954187028714,4.714099411132314,3.4061420661432784,8.506798040718893,0.7984074912579621
1679558606000619000,775.6266188964844,599.5565955834463,0.9163407236645799,180,47.41014623717474,552.9665954308584,163.53725811650153,4.713087678757174,3.407541865500136,8.50679713769406,0
1679558607000579800,776.6265798339844,598.9859757917002,1.1001321229997119,31.819492047951275,47.410106441968864,552.3959756391123,165.51719105360843,4.712559166021137,3.4082727501681833,8.506810289553016,1.6344187650326047
1679558608000541200,777.6265412597656,599.3402583133429,1.101487942750032,180,47.41011480132424,552.750258160755,165.433373982251,4.7115435853653915,3.4096765353902807,8.506807417149208,0
1679558609000503800,778.62650390625,599.1584130777046,1.3374470654203008,180,47.41013058190945,552.5684129251167,165.43336844380676,4.7130801292076,3.4075523075159557,8.506800004726879,0
1679558610000468700,779.62646875,599.0401336811483,1.3358446249859206,180,47.41015523756419,552.4501335285604,165.43335921760416,4.712998346431551,3.407665420683537,8.506787704062605,0
1679558611000434000,780.6264338378907,598.6037724008784,1.3412358106104327,180,47.410178316506865,552.0137722482905,165.43335251823743,4.712485572062443,3.408374504935183,8.506778622290055,0
1679558612000400100,781.6264001464843,597.9729711506516,1.3441043361629814,180,47.4101910600722,551.3829709980637,165.4333485799642,4.71270755860785,3.408067560925,8.506773307364801,0
1679558613000367400,782.6263674316406,597.692358635366,1.3423533993902255,180,47.41020234953218,551.1023584827781,165.43334468028846,4.712749997243177,3.40800887561539,8.50676808304247,0
1679558614000335600,783.6263356933594,597.6027627205476,1.340768766754984,180,47.41022302968901,551.0127625679597,165.43333413062246,4.71179892793292,3.409323671275437,8.506754235563756,0
1679558615000303000,784.6263032226562,597.0739099355415,1.2001366972580683,16.97670437825457,47.41028270756501,550.4839097829536,335.50573094713246,4.710576291146221,3.4110127584164722,8.50671548110662,3.852009297350573
1679558616000274700,785.6262746582031,596.5110399704427,1.0421928018895203,10.76756623190282,47.4103408770459,549.9210398178548,334.5055268017964,4.710025788053497,3.4117728688557016,8.506673976125779,5.479211123882075
1679558617000244500,786.6262443847656,596.401676655747,1.0407816236612106,11.07492986081857,47.41038516705235,549.8116765031591,330.61538562781686,4.7099742320413025,3.411844041906924,8.506634645563791,5.3889261081047
1679558618000220000,787.6262199707031,595.6315432768315,1.0484870623764964,13.337455004526536,47.410411140570204,549.0415431242436,323.5485341070014,4.709195665931511,3.4129185769309975,8.506598377335466,4.526776506385715
1679558619000195800,788.6261958007813,595.287923451513,1.0774997036810667,14.476984177270545,47.41043316715546,548.6979232989252,314.9436614411021,4.709725844535483,3.41218690902233,8.506556391022903,4.1494900595430595
1679558620000171800,789.626171875,595.0090779969469,1.08667498946779,12.229048247961591,47.410467051400396,548.419077844359,312.3166819801061,4.70705118801288,3.4158756046166805,8.506501955181054,4.8396530061016785
1679558621000148700,790.6261486816406,593.5547946691513,1.0827766320857206,9.450533361824988,47.41051523804532,546.9647945165634,313.43867871476255,4.706426038056263,3.416736890820665,8.506428963331269,6.285014699842942
1679558622000127700,791.6261276855469,594.0217989394441,1.0878051653538867,7.9816511629329225,47.410568793548414,547.4317987868562,312.70685101182676,4.704492132226256,3.4193991885432284,8.506346185188772,7.422924667066938
1679558623000108300,792.6261083984375,593.8508227895945,1.1345494184518568,7.746680623927874,47.410634026396174,547.2608226370066,293.57952880859375,4.706833770392517,3.4161751844250303,8.506276624085382,7.469125687230771
1679558624000087300,793.6260874023437,593.5116175850853,1.209114681828467,8.504470171202183,47.41065491156379,546.9216174324974,295.0914306640625,4.70828015283603,3.4141814590321893,8.506207570477283,6.407424643111374
