time,seconds_elapsed,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1679068618343678200,371.14467822265624,4.34499979019165,1.1354448795318604,137.7244415283203,590.8474149294134,8.5129848,47.4069875
1679068618886645200,371.68764526367187,4.380000114440918,1.1350268125534058,138.2394256591797,590.8387058929142,8.5129919,47.406982
1679068619412647200,372.21364721679686,4.511000156402588,1.1353821754455566,139.03211975097656,590.8387058929142,8.5129982,47.406977
1679068619934627800,372.7356279296875,4.534999847412109,1.1371530294418335,139.94821166992188,590.9524084850775,8.5130028,47.406973
1679068620441647900,373.24264794921874,4.5929999351501465,1.146465539932251,141.44146728515625,590.9524084850775,8.5130055,47.4069706
1679068621004635000,373.805634765625,4.644000053405762,1.1417256593704224,142.9432373046875,590.8670102943431,8.5130164,47.4069604
1679068621529599700,374.33059985351565,4.699999809265137,1.135053038597107,144.38604736328125,590.8670102943431,8.5130214,47.4069548
1679068622082074400,374.88307446289065,4.660999774932861,1.1326929330825806,145.13250732421875,590.8670102943431,8.5130233,47.406952
1679068622656565000,375.45756494140625,4.63100004196167,1.1150680780410767,146.40916442871094,590.8670102943431,8.5130293,47.4069444
1679068623199596000,376.00059594726565,4.559000015258789,1.1044178009033203,147.4919891357422,590.7124258719443,8.513033,47.406939
1679068623706553000,376.5075529785156,4.546999931335449,1.1045796871185303,148.16639709472656,590.7124258719443,8.5130368,47.4069335
1679068624216564000,377.01756396484376,4.4720001220703125,1.1047619581222534,149.39707946777344,590.7124258719443,8.5130405,47.4069274
1679068624723582000,377.52458203125,4.443999767303467,1.1052345037460327,150.19395446777344,590.6862992065761,8.5130434,47.4069221
1679068625231579000,378.03257885742187,4.440000057220459,1.107717752456665,151.4764862060547,590.6862992065761,8.5130437,47.4069196
1679068625739000000,378.54,4.422999858856201,1.1067739725112915,152.2127685546875,590.6862992065761,8.5130496,47.4069092
1679068626301586000,379.1025859375,4.388999938964844,1.0994927883148193,153.5020751953125,590.703716974517,8.513051,47.4069047
1679068626848580900,379.64958081054687,4.372000217437744,1.0949041843414307,154.24502563476562,590.703716974517,8.513054,47.4068992
1679068627392589000,380.19358911132815,4.443999767303467,1.089259147644043,155.45242309570312,590.6971853073323,8.5130559,47.4068942
1679068627902596900,380.7035969238281,4.474999904632568,1.088731050491333,155.9752197265625,590.6971853073323,8.5130585,47.4068883
1679068628445567000,381.24656689453127,4.539000034332275,1.089666724205017,156.7594451904297,590.6819447701995,8.5130604,47.4068824
1679068628970590000,381.77158984375,4.589000225067139,1.091653823852539,157.0333251953125,590.6732359041731,8.513063,47.4068769
1679068629477550000,382.27855004882815,4.635000228881836,1.0935546159744263,157.49285888671875,590.6732359041731,8.5130648,47.4068711
1679068629983591000,382.7845908203125,4.685999870300293,1.0947635173797607,157.71458435058594,590.6471093599303,8.5130667,47.4068662
1679068630528575000,383.3295749511719,4.747000217437744,1.0947747230529785,158.15560913085938,590.6471093599303,8.5130711,47.4068557
1679068631033579000,383.8345791015625,4.769999980926514,1.098205327987671,158.31166076660156,590.6884764256073,8.5130725,47.4068527
1679068631559581000,384.3605808105469,4.801000118255615,1.1061972379684448,158.56602478027344,590.6884764256073,8.5130757,47.406846
1679068632106533600,384.90753369140623,4.765999794006348,1.1147565841674805,158.70028686523438,590.9600110908467,8.5130771,47.4068432
